PID,Lot_Area,House_Style,Overall_Qual,Overall_Cond,Year_Built,Heating_QC,Central_Air,Gr_Liv_Area,Bedroom_AbvGr,Fireplaces,Garage_Area,Mo_Sold,Yr_Sold,SalePrice,Basement_Area,Full_Bathroom,Half_Bathroom,Total_Bathroom,Deck_Porch_Area,Age_Sold,Season_Sold,Garage_Type_2,Foundation_2,Masonry_Veneer,Lot_Shape_2,House_Style2,Overall_Qual2,Overall_Cond2,Log_Price,Bonus
0531375140,12450,1Story,5,5,2003,Ex,Y,1094,3,0,576,5,2007,149000,1094,2,0,2,0,4,2,Detached,Concrete/Slab,Y,Regular,1Story,5,5,11.911701585,0
0531376060,7441,1Story,7,5,2006,Ex,Y,1486,3,0,566,6,2007,181000,1461,2,0,2,32,1,3,Attached,Concrete/Slab,Y,Irregular,1Story,6,5,12.10625231,1
0531385070,8450,1Story,7,5,2000,Ex,Y,1349,3,0,539,12,2007,179000,1349,2,0,2,175,7,1,Attached,Concrete/Slab,Y,Regular,1Story,6,5,12.095141085,1
0531385130,16196,1Story,7,5,1998,Ex,Y,1494,3,1,514,8,2007,215000,1482,3,0,3,427,9,3,Attached,Concrete/Slab,N,,1Story,6,5,12.278393307,1
0531451150,8012,2Story,6,5,1980,Ex,Y,1266,2,2,283,7,2007,128000,630,1,1,1.1,340,27,3,Attached,Cinder Block,N,Regular,2Story,6,5,11.759785543,0
0531453140,9180,SFoyer,5,7,1983,Gd,Y,884,2,0,504,12,2007,144000,840,2,0,2,240,24,1,Attached,Cinder Block,N,Irregular,SFoyer,5,6,11.877568579,0
0532353120,6285,1Story,5,5,1977,TA,Y,894,2,0,308,3,2007,120750,894,2,0,2,192,30,2,Detached,Cinder Block,N,Regular,1Story,5,5,11.701477572,0
0532354010,8480,1Story,5,6,1963,TA,Y,970,2,0,624,7,2007,132500,970,2,0,2,216,44,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.794337924,0
0532354060,7420,1Story,5,5,1962,TA,Y,1057,3,0,576,4,2007,132000,1057,1,0,1,0,45,2,Detached,Cinder Block,N,Regular,1Story,5,5,11.790557202,0
0532354070,7758,1Story,5,7,1962,Gd,Y,999,3,0,264,3,2007,132500,999,2,0,2,132,45,2,Detached,Cinder Block,N,Irregular,1Story,5,6,11.794337924,0
0532376040,6970,1Story,4,5,1961,TA,Y,1120,3,0,544,5,2007,129000,1040,2,1,2.1,168,46,2,Attached,Cinder Block,N,Regular,1Story,4,5,11.767567683,0
0532377050,7476,1Story,5,7,1968,TA,Y,1040,3,0,686,6,2007,145000,1040,2,1,2.1,188,39,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.884489021,0
0532377140,9945,1Story,5,5,1961,TA,Y,988,3,0,572,10,2007,128500,988,2,0,2,0,46,4,Detached,Cinder Block,Y,Irregular,1Story,5,5,11.763684183,0
0532378240,6173,1Story,5,6,1967,TA,Y,902,3,0,288,8,2007,125500,876,1,0,1,0,40,3,Attached,Cinder Block,Y,Irregular,1Story,5,6,11.740061038,0
0532479050,10751,1Story,5,5,1974,TA,Y,1037,2,0,431,8,2007,129000,1037,2,0,2,183,33,3,Attached,Cinder Block,Y,Irregular,1Story,5,5,11.767567683,0
0533205110,4379,1Story,8,5,2004,Ex,Y,1378,2,1,540,7,2007,214000,1378,3,0,3,216,3,3,Attached,Concrete/Slab,N,Irregular,1Story,6,5,12.273731294,1
0533213140,3230,2Story,6,5,1999,Gd,Y,1458,2,1,440,6,2007,176000,729,2,1,2.1,32,8,3,Detached,Concrete/Slab,Y,Regular,2Story,6,5,12.078239274,1
0533223050,5105,2Story,7,5,2004,Ex,Y,1102,2,0,480,3,2007,148800,551,2,1,2.1,60,3,2,Detached,Concrete/Slab,N,Irregular,2Story,6,5,11.910358401,0
0533236040,2645,2Story,8,5,1999,Ex,Y,1441,2,0,492,11,2007,174000,776,2,1,2.1,206,8,4,Detached,Concrete/Slab,Y,Regular,2Story,6,5,12.066810578,0
0533242080,7321,1Story,7,5,1999,Ex,Y,1358,3,0,625,12,2007,204000,1339,2,0,2,350,8,1,Detached,Concrete/Slab,N,Irregular,1Story,6,5,12.225875273,1
0533250190,9466,1Story,8,5,1994,Ex,Y,1494,1,1,478,5,2007,279700,1494,2,1,2.1,247,13,2,Attached,Concrete/Slab,N,Irregular,1Story,6,5,12.541472879,1
0533251130,16157,SLvl,5,7,1978,Ex,Y,1432,2,1,588,6,2007,194000,1360,2,1,2.1,348,29,3,Attached,Concrete/Slab,N,Irregular,SLvl,5,6,12.175613438,1
0533252130,10768,1Story,5,8,1976,TA,Y,1437,3,1,528,7,2007,218000,1437,3,0,3,201,31,3,Attached,Cinder Block,N,Irregular,1Story,5,6,12.292250342,1
0533253180,3840,1Story,8,6,1978,TA,Y,1295,1,2,571,7,2007,213750,1057,2,0,2,222,29,3,Attached,Cinder Block,N,Irregular,1Story,6,6,12.272562387,1
0533254130,9600,1Story,6,8,1976,Ex,Y,1262,3,1,460,5,2007,181500,1262,2,1,2.1,298,31,2,Attached,Cinder Block,N,Regular,1Story,6,6,12.109010933,1
0534125120,11700,1Story,6,6,1968,Ex,Y,1152,3,0,412,9,2007,143450,912,2,1,2.1,126,39,4,Attached,Cinder Block,Y,Regular,1Story,6,6,11.873741821,0
0534127140,8723,SFoyer,6,6,1969,Ex,Y,1082,3,0,480,1,2007,162500,973,2,0,2,160,38,1,Attached,Concrete/Slab,N,Irregular,SFoyer,6,6,11.998433281,0
0534127260,11700,1Story,6,5,1968,Fa,Y,1295,3,0,528,4,2007,164000,1295,2,1,2.1,394,39,2,Attached,Concrete/Slab,Y,Regular,1Story,6,5,12.007621707,0
0534176140,10738,1Story,6,7,1966,Gd,Y,1093,3,1,484,11,2007,158500,1093,3,0,3,224,41,4,Attached,Cinder Block,N,Irregular,1Story,6,6,11.973509872,0
0534177210,9600,1Story,7,6,1973,Fa,Y,1242,3,1,528,9,2007,175500,1242,1,1,1.1,0,34,4,Attached,Cinder Block,Y,Regular,1Story,6,6,12.075394322,1
0534178010,10800,1Story,6,5,1963,TA,Y,1052,3,0,311,2,2007,127000,1052,2,0,2,133,44,1,Attached,Cinder Block,Y,Regular,1Story,6,5,11.751942365,0
0534201040,8050,1Story,5,6,1967,TA,Y,1107,3,0,308,3,2007,127000,949,2,0,2,152,40,2,Attached,Cinder Block,N,Regular,1Story,5,6,11.751942365,0
0534202030,10355,1Story,5,5,1967,TA,Y,1214,3,1,318,7,2007,143000,1214,2,0,2,111,40,3,Attached,Cinder Block,Y,Irregular,1Story,5,5,11.870599909,0
0534204120,10289,1Story,5,7,1965,TA,Y,1073,3,0,515,6,2007,156000,1073,2,1,2.1,0,42,3,Attached,Cinder Block,Y,Regular,1Story,5,6,11.957611286,0
0534252040,9503,1Story,5,5,1958,TA,Y,1344,2,1,484,6,2007,144000,1024,2,0,2,344,49,3,Detached,Cinder Block,N,Regular,1Story,5,5,11.877568579,0
0534252070,10899,1Story,4,5,1964,TA,N,1224,2,0,530,4,2007,103000,0,2,0,2,0,43,2,,Concrete/Slab,N,Irregular,1Story,4,5,11.542484267,0
0534252110,12342,1Story,5,5,1960,TA,Y,1422,3,1,286,8,2007,139900,978,1,0,1,0,47,3,Attached,Cinder Block,N,Irregular,1Story,5,5,11.848683161,0
0534275170,12772,1Story,6,8,1960,TA,Y,958,2,0,301,4,2007,151500,958,1,0,1,0,47,2,Attached,Cinder Block,N,Irregular,1Story,6,6,11.928340904,0
0534275220,8892,1Story,5,5,1960,Gd,Y,1065,3,0,461,7,2007,126500,1065,1,1,1.1,74,47,3,Detached,Cinder Block,Y,Irregular,1Story,5,5,11.747997587,0
0534276070,10482,SLvl,6,8,1958,Ex,Y,1138,3,0,264,6,2007,145000,588,1,1,1.1,224,49,3,Attached,Cinder Block,Y,Regular,SLvl,6,6,11.884489021,0
0534276160,7535,1Story,5,7,1958,Fa,Y,912,2,0,297,6,2007,120000,912,1,1,1.1,297,49,3,Attached,Cinder Block,N,Irregular,1Story,5,6,11.695247022,0
0534276180,7450,1Story,5,5,1956,Gd,Y,1074,2,1,396,1,2007,124000,894,1,0,1,72,51,1,Detached,Cinder Block,N,Irregular,1Story,5,5,11.728036845,0
0534276290,8339,1Story,5,7,1959,TA,Y,882,3,0,294,7,2007,106500,0,1,0,1,0,48,3,Attached,Concrete/Slab,N,Irregular,1Story,5,6,11.575900264,0
0534278150,14357,1Story,5,5,1961,TA,Y,1187,2,1,440,8,2007,140500,864,2,0,2,128,46,3,Attached,Cinder Block,N,Irregular,1Story,5,5,11.852962768,0
0534278170,8243,1Story,5,7,1961,Ex,Y,964,3,1,784,2,2007,137500,964,1,0,1,170,46,1,Detached,Cinder Block,Y,Irregular,1Story,5,6,11.831379196,0
0534278190,8680,1Story,5,7,1960,TA,Y,894,3,0,312,1,2007,117600,894,1,0,1,0,47,1,Detached,Cinder Block,N,Regular,1Story,5,6,11.675044314,0
0534401120,8800,1Story,7,6,1966,Ex,Y,1200,3,1,440,10,2007,163500,1174,2,1,2.1,0,41,4,Attached,Cinder Block,Y,Regular,1Story,6,6,12.004568269,0
0534401200,9200,SLvl,6,5,1965,TA,Y,1042,3,0,440,5,2007,161000,1042,2,0,2,192,42,2,Attached,Cinder Block,Y,Regular,SLvl,6,5,11.989159644,0
0534403040,9350,SLvl,6,7,1964,Ex,Y,1302,3,0,309,10,2007,158000,1302,2,1,2.1,333,43,4,Attached,Cinder Block,Y,Regular,SLvl,6,6,11.970350312,0
0534403420,11382,1Story,6,5,1964,TA,Y,1374,3,1,286,8,2007,147000,1130,1,1,1.1,28,43,3,Attached,Cinder Block,Y,Irregular,1Story,6,5,11.898187866,0
0534425080,14585,1Story,6,6,1960,Ex,Y,1429,3,2,572,6,2007,181900,1144,1,1,1.1,326,47,3,Attached,Cinder Block,Y,Irregular,1Story,6,6,12.111212365,1
0534427140,7388,1Story,5,6,1959,Gd,Y,1327,3,0,624,7,2007,150750,1063,2,0,2,0,48,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.923378115,0
0534429030,9842,1Story,4,5,1962,TA,Y,1224,2,0,462,3,2007,101800,0,2,0,2,0,45,2,,Concrete/Slab,N,Regular,1Story,4,5,11.530765383,0
0534430090,8280,1Story,6,5,1950,Ex,Y,932,2,1,306,11,2007,124000,932,1,0,1,0,57,4,Attached,Cinder Block,N,Irregular,1Story,6,5,11.728036845,0
0534431020,12172,1.5Unf,5,7,1940,TA,Y,908,2,0,512,10,2007,138500,822,1,0,1,500,67,4,Attached,Concrete/Slab,N,Regular,1Story,5,6,11.838625605,0
0534450090,5000,1Story,1,3,1946,Fa,N,334,1,0,0,1,2007,39300,0,1,0,1,0,61,1,NA,Concrete/Slab,N,Regular,1Story,4,4,10.578979798,0
0534450110,5000,1Story,3,3,1946,Fa,N,666,2,0,0,4,2007,64500,666,1,1,1.1,52,61,2,NA,Cinder Block,N,Regular,1Story,4,4,11.074420503,0
0534451020,3500,1.5Fin,3,5,1945,TA,N,670,2,0,0,7,2007,64000,370,2,0,2,21,62,3,NA,Cinder Block,N,Regular,1.5Fin,4,5,11.066638362,0
0534453080,5175,1Story,5,8,1958,Ex,Y,808,2,0,308,7,2007,112000,808,1,0,1,143,49,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.62625415,0
0534476080,9600,1Story,5,6,1955,Ex,Y,1150,2,0,288,10,2007,144000,1078,2,0,2,175,52,4,Attached,Cinder Block,Y,Regular,1Story,5,6,11.877568579,0
0534479120,9492,1.5Fin,5,5,1941,TA,Y,1376,3,1,240,4,2007,105000,768,2,0,2,0,66,2,Attached,Cinder Block,N,Regular,1.5Fin,5,5,11.561715629,0
0535102010,10050,SFoyer,5,6,1966,Ex,Y,1280,3,1,432,6,2007,175000,793,2,1,2.1,180,41,3,Attached,Cinder Block,Y,Irregular,SFoyer,5,6,12.072541253,0
0535105110,9600,SLvl,6,5,1961,TA,Y,1254,3,1,525,5,2007,158500,1218,2,0,2,168,46,2,Attached,Cinder Block,Y,Irregular,SLvl,6,5,11.973509872,0
0535106140,10150,1Story,5,5,1958,Ex,Y,912,2,0,275,7,2007,114500,912,1,0,1,0,49,3,Attached,Cinder Block,N,Regular,1Story,5,5,11.648330102,0
0535151020,8760,1Story,6,7,1957,TA,Y,936,2,0,315,9,2007,141000,936,2,0,2,219,50,4,Attached,Cinder Block,N,Regular,1Story,6,6,11.856515169,0
0535151100,6860,1Story,5,6,1956,Ex,Y,1008,3,0,308,12,2007,131000,1008,2,0,2,0,51,1,Detached,Cinder Block,Y,Irregular,1Story,5,6,11.782952602,0
0535151110,8250,1Story,5,7,1963,Gd,Y,1053,3,0,692,7,2007,142100,1053,2,0,2,349,44,3,,Cinder Block,N,Regular,1Story,5,6,11.864286314,0
0535152060,8176,1Story,5,6,1958,Fa,Y,1056,3,0,308,8,2007,139000,1056,2,0,2,0,49,3,Attached,Cinder Block,N,Regular,1Story,5,6,11.842229212,0
0535154080,9750,1Story,6,6,1958,Gd,Y,1442,4,0,301,4,2007,157900,1442,1,1,1.1,0,49,2,Attached,Cinder Block,Y,Regular,1Story,6,6,11.9697172,0
0535155110,9250,1Story,5,7,1954,TA,Y,1056,3,0,260,7,2007,139400,1056,1,1,1.1,390,53,3,Attached,Cinder Block,N,Regular,1Story,5,6,11.845102777,0
0535176070,11988,1Story,6,6,1957,Ex,Y,1244,3,2,336,5,2007,150000,1244,1,1,1.1,40,50,2,Attached,Cinder Block,N,Irregular,1Story,6,6,11.918390573,0
0535177020,9100,1Story,5,5,1960,TA,Y,1144,3,1,336,6,2007,120000,1144,1,0,1,0,47,3,Attached,Cinder Block,Y,Regular,1Story,5,5,11.695247022,0
0535179120,9770,1Story,5,5,1957,TA,Y,922,2,0,308,4,2007,116000,922,2,0,2,34,50,2,Attached,Cinder Block,N,Regular,1Story,5,5,11.66134547,0
0535180030,10152,1Story,5,5,1956,TA,Y,1048,3,0,286,6,2007,135000,1048,2,0,2,212,51,3,Attached,Cinder Block,Y,Regular,1Story,5,5,11.813030057,0
0535181140,12198,1Story,5,6,1955,TA,Y,1411,3,1,310,6,2007,130000,1204,1,0,1,360,52,3,Attached,Cinder Block,N,Irregular,1Story,5,6,11.775289729,0
0535300040,10050,1Story,5,5,1955,TA,Y,1216,3,0,336,8,2007,129500,1216,2,0,2,0,52,3,Attached,Cinder Block,N,Regular,1Story,5,5,11.77143616,0
0535301060,11556,1Story,5,9,1953,Gd,Y,1154,3,0,336,7,2007,142000,864,1,1,1.1,63,54,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.863582337,0
0535302070,10950,1Story,6,6,1952,TA,Y,948,2,0,410,4,2007,125000,948,1,0,1,48,55,2,Detached,Cinder Block,N,Regular,1Story,6,6,11.736069016,0
0535304170,7942,1Story,6,7,1953,TA,Y,1040,3,0,293,6,2007,136000,1040,1,1,1.1,0,54,3,Attached,Cinder Block,N,Regular,1Story,6,6,11.820410165,0
0535305180,8923,1Story,5,7,1953,Gd,Y,1008,2,0,240,5,2007,134500,1008,2,0,2,18,54,2,Attached,Cinder Block,N,Regular,1Story,5,6,11.809319478,0
0535325090,8540,1Story,5,8,1956,TA,Y,925,3,0,252,6,2007,127000,925,2,0,2,152,51,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.751942365,0
0535325280,7134,SLvl,5,5,1955,TA,Y,1360,3,1,572,2,2007,130000,384,1,0,1,50,52,1,Detached,Cinder Block,N,Regular,SLvl,5,5,11.775289729,0
0535327160,8400,1Story,5,5,1955,TA,Y,925,3,2,390,3,2007,116900,923,2,0,2,81,52,2,Attached,Cinder Block,N,Regular,1Story,5,5,11.669074147,0
0535327200,13300,1Story,5,7,1956,TA,Y,928,2,0,252,6,2007,132000,928,1,0,1,261,51,3,Attached,Cinder Block,N,Regular,1Story,5,6,11.790557202,0
0535353130,15783,1Story,5,5,1952,TA,Y,924,2,0,420,6,2007,112500,924,1,0,1,324,55,3,Detached,Cinder Block,N,Regular,1Story,5,5,11.630708501,0
0535354050,9600,1.5Unf,5,7,1949,TA,Y,893,2,0,576,5,2007,135000,845,1,1,1.1,0,58,2,Detached,Cinder Block,N,Regular,1Story,5,6,11.813030057,0
0535375130,10134,1.5Fin,5,6,1940,Gd,Y,1034,2,0,240,7,2007,109000,735,1,0,1,39,67,3,Detached,Cinder Block,N,Regular,1.5Fin,5,6,11.599103161,0
0535376010,5500,1.5Unf,4,6,1956,Ex,Y,882,1,0,0,4,2007,103200,882,1,0,1,0,51,2,NA,Cinder Block,N,Regular,1Story,4,6,11.544424132,0
0535379060,10800,1Story,4,6,1927,TA,Y,968,4,0,216,8,2007,64500,656,2,0,2,0,80,3,Detached,Brick/Tile/Stone,N,Regular,1Story,4,6,11.074420503,0
0535403030,8300,1Story,6,6,1968,Gd,Y,952,3,0,288,8,2007,128500,952,2,0,2,0,39,3,Attached,Cinder Block,Y,Irregular,1Story,6,6,11.763684183,0
0535450190,8064,1.5Fin,5,7,1949,Ex,Y,924,3,1,576,7,2007,122900,672,1,0,1,0,58,3,Detached,Cinder Block,N,Regular,1.5Fin,5,6,11.719126296,0
0535450220,11664,1Story,6,5,1948,TA,Y,1082,2,1,240,11,2007,119200,1082,1,0,1,130,59,4,Detached,Cinder Block,Y,Regular,1Story,6,5,11.688558034,0
0535451040,7200,1Story,5,7,1950,TA,Y,988,3,0,276,5,2007,119000,876,1,0,1,80,57,2,Attached,Cinder Block,N,Regular,1Story,5,6,11.686878772,0
0535451100,7200,1Story,5,3,1950,Fa,Y,1238,3,1,357,11,2007,102000,864,1,1,1.1,171,57,4,Attached,Cinder Block,N,Regular,1Story,5,4,11.532728092,0
0535451110,7200,1Story,5,8,1950,Gd,Y,864,3,0,720,7,2007,129000,864,2,0,2,194,57,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.767567683,0
0535453080,7500,1Story,5,7,1959,Ex,Y,1040,3,0,286,7,2007,152000,1040,2,0,2,0,48,3,Attached,Cinder Block,N,Regular,1Story,5,6,11.9316358,0
0535453150,7315,1Story,5,6,1958,TA,Y,1170,3,1,338,3,2007,140000,1170,1,1,1.1,225,49,2,Attached,Cinder Block,N,Regular,1Story,5,6,11.849397702,0
0535457020,8000,1Story,5,5,1960,TA,Y,1377,3,2,351,11,2007,156500,1377,2,0,2,0,47,4,Attached,Cinder Block,N,Regular,1Story,5,5,11.960811289,0
0535457050,7000,1Story,5,6,1961,Gd,Y,925,3,0,300,7,2007,99000,0,1,0,1,0,46,3,Attached,Concrete/Slab,N,Regular,1Story,5,6,11.502875129,0
0535477180,6600,1Story,5,5,1962,Gd,Y,864,2,0,294,12,2007,125500,864,1,0,1,58,45,1,Detached,Cinder Block,N,Regular,1Story,5,5,11.740061038,0
0535478040,6760,SFoyer,5,5,1962,TA,Y,936,3,1,288,10,2007,130000,896,2,0,2,114,45,4,Attached,Cinder Block,N,Regular,SFoyer,5,5,11.775289729,0
0902100010,6978,1Story,5,7,1926,TA,Y,960,2,0,576,4,2007,103000,850,1,0,1,0,81,2,Detached,Brick/Tile/Stone,N,Regular,1Story,5,6,11.542484267,0
0902106070,6000,1.5Fin,6,6,1927,TA,Y,1296,3,0,576,7,2007,127500,845,1,0,1,0,80,3,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,6,6,11.755871644,0
0902106120,4480,1Story,5,5,1922,TA,N,1022,2,1,184,2,2007,89500,1022,2,0,2,122,85,1,Detached,Concrete/Slab,N,Regular,1Story,5,5,11.401993904,0
0902107050,7200,SFoyer,5,5,1980,TA,Y,936,2,0,672,8,2007,140000,936,2,0,2,49,27,3,Detached,Cinder Block,Y,Regular,SFoyer,5,5,11.849397702,0
0902110010,3153,1Story,5,6,1920,Gd,Y,967,2,1,180,7,2007,99900,967,1,0,1,0,87,3,Detached,Brick/Tile/Stone,N,Regular,1Story,5,6,11.511924965,0
0902125120,10800,1Story,4,7,1885,Gd,Y,1047,2,0,273,8,2007,100000,641,1,0,1,0,122,3,Detached,Brick/Tile/Stone,N,Regular,1Story,4,6,11.512925465,0
0902128160,7200,1Story,5,8,1940,Ex,Y,1072,2,2,379,5,2007,130000,808,1,0,1,0,67,2,Detached,Cinder Block,Y,Regular,1Story,5,6,11.775289729,0
0902201090,9000,1.5Fin,5,8,1900,Ex,Y,1174,2,1,576,6,2007,135000,680,1,0,1,142,107,3,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,5,6,11.813030057,0
0902201130,6000,1.5Fin,3,7,1948,Ex,Y,1183,2,0,308,6,2007,120000,649,1,1,1.1,176,59,3,Detached,Cinder Block,N,Regular,1.5Fin,4,6,11.695247022,0
0902205020,5925,1.5Fin,4,6,1900,Gd,N,1141,3,0,252,5,2007,85000,570,1,0,1,0,107,2,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,4,6,11.350406535,0
0902205130,6000,1Story,4,4,1920,Gd,Y,960,2,0,308,7,2007,108500,960,1,0,1,0,87,3,Detached,Concrete/Slab,N,Regular,1Story,4,4,11.594505452,0
0902207010,3880,1Story,5,9,1945,Gd,Y,866,2,0,0,8,2007,110500,686,1,0,1,100,62,3,NA,Cinder Block,N,Regular,1Story,5,6,11.6127708,0
0902207150,8520,1Story,5,6,1923,TA,Y,968,2,0,480,7,2007,100000,968,1,0,1,0,84,3,Detached,Cinder Block,N,Regular,1Story,5,6,11.512925465,0
0902301030,9600,1.5Fin,5,8,1925,Gd,Y,1472,3,0,250,7,2007,125000,702,1,0,1,0,82,3,Detached,Concrete/Slab,N,Regular,1.5Fin,5,6,11.736069016,0
0902301130,4571,2Story,5,7,1910,Ex,Y,1232,3,0,480,6,2007,114000,616,1,0,1,280,97,3,Detached,Brick/Tile/Stone,N,Regular,2Story,5,6,11.643953727,0
0902427040,9439,1.5Fin,5,5,1930,Gd,Y,1248,2,0,160,3,2007,87000,912,1,0,1,0,77,2,Detached,Cinder Block,N,Regular,1.5Fin,5,5,11.373663398,0
0902427140,8626,1Story,4,6,1956,Gd,Y,968,2,0,331,5,2007,104500,0,1,0,1,0,51,2,Attached,Cinder Block,N,Regular,1Story,4,6,11.55694235,0
0902427180,11800,SLvl,4,7,1949,Ex,Y,1382,1,1,384,5,2007,110000,0,2,0,2,40,58,2,Attached,Concrete/Slab,N,Regular,SLvl,4,6,11.608235645,0
0903201090,6854,1Story,5,7,1925,TA,N,1060,1,1,308,8,2007,136500,756,2,0,2,215,82,3,Detached,Concrete/Slab,N,Regular,1Story,5,6,11.824079894,0
0903204030,8674,1.5Fin,5,6,1950,TA,Y,1435,3,0,308,3,2007,128250,910,2,0,2,33,57,2,Detached,Cinder Block,N,Regular,1.5Fin,5,6,11.761736763,0
0903205085,8731,1Story,5,5,1920,TA,Y,1167,3,1,495,5,2007,144000,915,1,0,1,126,87,2,Detached,Brick/Tile/Stone,N,Irregular,1Story,5,5,11.877568579,0
0903225040,6125,1.5Fin,5,7,1939,Ex,Y,1274,3,0,224,3,2007,135000,728,2,0,2,0,68,2,Detached,Cinder Block,N,Regular,1.5Fin,5,6,11.813030057,0
0903227140,6000,2Story,6,6,1939,Ex,Y,1232,3,2,217,2,2007,128000,600,1,1,1.1,0,68,1,Attached,Cinder Block,N,Regular,2Story,6,6,11.759785543,0
0903228080,6000,1.5Fin,6,6,1941,Ex,Y,1218,3,1,440,3,2007,131000,735,1,1,1.1,0,66,2,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,6,6,11.782952602,0
0903231050,6120,1.5Unf,5,7,1939,Ex,Y,884,2,0,240,7,2007,113000,884,1,0,1,0,68,3,Detached,Brick/Tile/Stone,N,Regular,1Story,5,6,11.635143098,0
0903231090,6240,1.5Fin,6,5,1938,Gd,Y,1409,3,1,528,3,2007,126000,861,2,1,2.1,225,69,2,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,6,5,11.744037186,0
0903231180,6240,1.5Fin,5,8,1939,Ex,Y,1322,4,0,280,7,2007,132000,672,2,0,2,0,68,3,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,5,6,11.790557202,0
0903232100,6240,1.5Fin,5,7,1930,Ex,Y,1426,3,1,230,7,2007,131750,966,1,0,1,174,77,3,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,5,6,11.788661466,0
0903233030,6120,1.5Fin,5,6,1926,Gd,Y,1281,2,0,379,8,2007,132500,756,2,0,2,25,81,3,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,5,6,11.794337924,0
0903233140,6120,1.5Unf,7,8,1929,Ex,Y,854,2,0,576,7,2007,132000,832,1,0,1,160,78,3,Detached,Brick/Tile/Stone,N,Regular,1Story,6,6,11.790557202,0
0903233180,6240,1.5Fin,6,6,1931,TA,Y,1367,3,1,560,11,2007,127500,884,1,0,1,120,76,4,Detached,Brick/Tile/Stone,N,Regular,1.5Fin,6,6,11.755871644,0
0903234160,6180,1Story,6,5,1926,TA,N,986,2,1,180,5,2007,102000,960,1,0,1,128,81,2,Detached,Brick/Tile/Stone,N,Regular,1Story,6,5,11.532728092,0
0903401070,8850,1.5Fin,6,7,1920,Ex,Y,1376,3,0,576,2,2007,165000,768,1,0,1,54,87,1,Detached,Concrete/Slab,N,Regular,1.5Fin,6,6,12.013700753,0
0903425280,8730,2Story,6,7,1915,Ex,Y,1396,3,0,384,7,2007,153575,698,1,0,1,259,92,3,Detached,Brick/Tile/Stone,N,Regular,2Story,6,6,11.941944326,0
0903426010,5700,2Story,7,6,1929,Gd,N,1344,3,1,456,9,2007,140000,672,2,1,2.1,0,78,4,Attached,Brick/Tile/Stone,N,Irregular,2Story,6,6,11.849397702,0
0903451110,7449,1.5Unf,7,7,1930,Ex,Y,1108,3,1,280,6,2007,139400,637,1,0,1,0,77,3,Attached,Concrete/Slab,N,Regular,1Story,6,6,11.845102777,0
0903454010,6882,2Story,6,7,1914,TA,Y,1355,3,0,0,3,2007,127000,684,1,1,1.1,136,93,2,NA,Concrete/Slab,N,Regular,2Story,6,6,11.751942365,0
0903454090,9000,1.5Fin,6,6,1937,TA,Y,1375,3,1,544,12,2007,141000,780,1,1,1.1,288,70,1,Detached,Concrete/Slab,N,Regular,1.5Fin,6,6,11.856515169,0
0903458020,7200,2.5Unf,5,7,1920,TA,N,1111,3,0,288,3,2007,101000,530,1,0,1,0,87,2,Detached,Brick/Tile/Stone,N,Regular,2Story,5,6,11.522875796,0
0903458060,4800,1Story,4,7,1916,Ex,Y,1196,2,0,440,7,2007,109900,1196,2,0,2,0,91,3,Detached,Cinder Block,N,Regular,1Story,4,6,11.60732614,0
0903475040,12358,1.5Fin,5,6,1941,TA,Y,1382,2,0,660,5,2007,128500,720,1,1,1.1,237,66,2,Detached,Cinder Block,N,Irregular,1.5Fin,5,6,11.763684183,0
0903476100,4388,1.5Unf,5,7,1930,Ex,Y,840,3,1,0,6,2007,87000,672,1,0,1,0,77,3,NA,Brick/Tile/Stone,N,Irregular,1Story,5,6,11.373663398,0
0904302010,4484,1.5Fin,5,6,1942,TA,N,1282,2,0,240,7,2007,108500,672,2,0,2,88,65,3,Detached,Cinder Block,N,Irregular,1.5Fin,5,6,11.594505452,0
0905100060,11235,SFoyer,5,5,1963,TA,Y,999,3,0,308,3,2007,130000,925,2,0,2,216,44,2,Detached,Cinder Block,N,Regular,SFoyer,5,5,11.775289729,0
0905100080,11235,SFoyer,5,5,1964,Gd,Y,1452,2,1,572,11,2007,158450,1420,2,0,2,92,43,4,Detached,Cinder Block,Y,Regular,SFoyer,5,5,11.973194365,0
0905101070,14299,1Story,4,3,1964,TA,Y,1005,3,0,440,7,2007,115400,1005,2,0,2,0,43,3,Detached,Cinder Block,N,Regular,1Story,4,4,11.656159633,0
0905101200,7943,1Story,4,5,1961,Gd,Y,1029,3,0,261,4,2007,118500,1029,2,0,2,64,46,2,Attached,Cinder Block,Y,Regular,1Story,4,5,11.68266824,0
